app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,ppo,snake_survivor,0,23,-2.2300000190734863,1761462012099,0.0,1.0,1.0
snake,ppo,snake_survivor,0,155,-3.5499989986419678,1761462012241,0.0,1.0,1.0
snake,ppo,snake_survivor,0,76,-2.7599997520446777,1761462012271,0.0,1.0,1.0
snake,ppo,snake_survivor,0,83,-2.8299996852874756,1761462012349,0.0,1.0,1.0
snake,ppo,snake_survivor,0,28,-2.2800002098083496,1761462012611,0.0,1.0,1.0
snake,ppo,snake_survivor,0,29,-2.2900002002716064,1761462012729,0.0,1.0,1.0
snake,ppo,snake_survivor,0,90,-2.8999996185302734,1761462012804,0.0,1.0,1.0
snake,ppo,snake_survivor,0,67,-2.669999837875366,1761462012979,0.0,1.0,1.0
snake,ppo,snake_survivor,0,132,-3.3199992179870605,1761462013122,0.0,1.0,1.0
snake,ppo,snake_survivor,0,39,-2.390000104904175,1761462013317,0.0,1.0,1.0
snake,ppo,snake_survivor,0,24,-2.240000009536743,1761462013432,0.0,1.0,1.0
snake,ppo,snake_survivor,0,98,-0.9799994230270386,1761462013547,0.0,1.0,1.0
snake,ppo,snake_survivor,0,129,-3.28999924659729,1761462013665,0.0,1.0,1.0
snake,ppo,snake_survivor,0,31,-2.31000018119812,1761462013715,0.0,1.0,1.0
snake,ppo,snake_survivor,0,15,-2.1500000953674316,1761462013864,0.0,1.0,1.0
snake,ppo,snake_survivor,0,36,-2.3600001335144043,1761462014186,0.0,1.0,1.0
snake,ppo,snake_survivor,0,138,-3.3799991607666016,1761462014531,0.0,1.0,1.0
snake,ppo,snake_survivor,0,88,-0.8799995183944702,1761462014583,0.0,1.0,1.0
snake,ppo,snake_survivor,0,227,-4.269998550415039,1761462014658,0.0,1.0,1.0
snake,ppo,snake_survivor,0,12,-2.120000123977661,1761462014686,0.0,1.0,1.0
snake,ppo,snake_survivor,0,16,-2.1600000858306885,1761462014791,0.0,1.0,1.0
snake,ppo,snake_survivor,0,108,-3.0799994468688965,1761462014969,0.0,1.0,1.0
snake,ppo,snake_survivor,0,89,-2.8899996280670166,1761462015038,0.0,1.0,1.0
snake,ppo,snake_survivor,0,62,-2.619999885559082,1761462015487,0.0,1.0,1.0
snake,ppo,snake_survivor,0,192,-3.9199986457824707,1761462015499,0.0,1.0,1.0
snake,ppo,snake_survivor,0,42,-2.4200000762939453,1761462015592,0.0,1.0,1.0
snake,ppo,snake_survivor,0,115,-3.1499993801116943,1761462015715,0.0,1.0,1.0
snake,ppo,snake_survivor,0,19,-2.190000057220459,1761462015753,0.0,1.0,1.0
snake,ppo,snake_survivor,0,20,-2.200000047683716,1761462015862,0.0,1.0,1.0
snake,ppo,snake_survivor,0,250,-4.499998092651367,1761462015899,0.0,1.0,1.0
snake,ppo,snake_survivor,0,75,-2.749999761581421,1761462015963,0.0,1.0,1.0
snake,ppo,snake_survivor,0,43,-2.430000066757202,1761462016317,0.0,1.0,1.0
snake,ppo,snake_survivor,0,58,-2.5799999237060547,1761462016739,0.0,1.0,1.0
snake,ppo,snake_survivor,0,65,-2.6499998569488525,1761462016765,0.0,1.0,1.0
snake,ppo,snake_survivor,0,169,-3.6899988651275635,1761462016939,0.0,1.0,1.0
snake,ppo,snake_survivor,0,84,-2.8399996757507324,1761462016980,0.0,1.0,1.0
snake,ppo,snake_survivor,0,12,-2.120000123977661,1761462017099,0.0,1.0,1.0
snake,ppo,snake_survivor,0,26,-2.259999990463257,1761462017112,0.0,1.0,1.0
snake,ppo,snake_survivor,0,111,-3.109999418258667,1761462017191,0.0,1.0,1.0
snake,ppo,snake_survivor,0,10,-2.1000001430511475,1761462017231,0.0,1.0,1.0
snake,ppo,snake_survivor,0,135,-1.3499990701675415,1761462017289,0.0,1.0,1.0
snake,ppo,snake_survivor,0,54,-2.5399999618530273,1761462017457,0.0,1.0,1.0
snake,ppo,snake_survivor,0,29,-2.2900002002716064,1761462017499,0.0,1.0,1.0
snake,ppo,snake_survivor,0,43,-2.430000066757202,1761462017550,0.0,1.0,1.0
snake,ppo,snake_survivor,0,45,-2.450000047683716,1761462017790,0.0,1.0,1.0
snake,ppo,snake_survivor,0,20,-2.200000047683716,1761462017827,0.0,1.0,1.0
snake,ppo,snake_survivor,0,14,-2.140000104904175,1761462018016,0.0,1.0,1.0
snake,ppo,snake_survivor,0,63,-2.629999876022339,1761462018081,0.0,1.0,1.0
snake,ppo,snake_survivor,0,48,-2.4800000190734863,1761462018154,0.0,1.0,1.0
snake,ppo,snake_survivor,0,15,-2.1500000953674316,1761462018222,0.0,1.0,1.0
snake,ppo,snake_survivor,0,173,-3.729998826980591,1761462018643,0.0,1.0,1.0
snake,ppo,snake_survivor,0,103,-3.0299994945526123,1761462018670,0.0,1.0,1.0
snake,ppo,snake_survivor,0,16,-2.1600000858306885,1761462018859,0.0,1.0,1.0
snake,ppo,snake_survivor,0,87,-2.869999647140503,1761462018961,0.0,1.0,1.0
