app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,a2c,snake_survivor,30,96,-31.959999084472656,1761518288050,0.0,1.0,96.0
snake,a2c,snake_survivor,36,32,-31.31999969482422,1761518288050,0.0,1.0,32.0
snake,a2c,snake_survivor,28,82,-31.81999969482422,1761518288255,0.0,1.0,82.0
snake,a2c,snake_survivor,37,52,-31.520000457763672,1761518288850,0.0,1.0,52.0
snake,a2c,snake_survivor,31,70,-31.69999885559082,1761518289000,0.0,1.0,70.0
snake,a2c,snake_survivor,27,73,-31.729999542236328,1761518289027,0.0,1.0,73.0
snake,a2c,snake_survivor,38,20,-31.200000762939453,1761518289147,0.0,1.0,20.0
snake,a2c,snake_survivor,30,204,-33.03999710083008,1761518289224,0.0,1.0,204.0
snake,a2c,snake_survivor,32,15,-31.149999618530273,1761518289224,0.0,1.0,15.0
snake,a2c,snake_survivor,30,131,-32.30999755859375,1761518289251,0.0,1.0,131.0
snake,a2c,snake_survivor,31,99,-31.989999771118164,1761518289547,0.0,1.0,99.0
snake,a2c,snake_survivor,31,26,-31.260000228881836,1761518289609,0.0,1.0,26.0
snake,a2c,snake_survivor,28,56,-31.559999465942383,1761518289862,0.0,1.0,56.0
snake,a2c,snake_survivor,39,51,-31.510000228881836,1761518289908,0.0,1.0,51.0
snake,a2c,snake_survivor,29,122,-32.220001220703125,1761518290092,0.0,1.0,122.0
snake,a2c,snake_survivor,33,83,-31.829999923706055,1761518290468,0.0,1.0,83.0
snake,a2c,snake_survivor,32,67,-31.670000076293945,1761518290562,0.0,1.0,67.0
snake,a2c,snake_survivor,38,181,-32.80999755859375,1761518290710,0.0,1.0,181.0
snake,a2c,snake_survivor,32,81,-31.809999465942383,1761518290828,0.0,1.0,81.0
snake,a2c,snake_survivor,31,113,-32.130001068115234,1761518290949,0.0,1.0,113.0
snake,a2c,snake_survivor,30,61,-31.610000610351562,1761518291009,0.0,1.0,61.0
snake,a2c,snake_survivor,39,22,-31.219999313354492,1761518291037,0.0,1.0,22.0
snake,a2c,snake_survivor,33,35,-31.350000381469727,1761518291082,0.0,1.0,35.0
snake,a2c,snake_survivor,29,84,-31.84000015258789,1761518291125,0.0,1.0,84.0
snake,a2c,snake_survivor,30,39,-31.389999389648438,1761518291714,0.0,1.0,39.0
snake,a2c,snake_survivor,34,93,-31.93000030517578,1761518291869,0.0,1.0,93.0
snake,a2c,snake_survivor,31,61,-31.610000610351562,1761518291930,0.0,1.0,61.0
snake,a2c,snake_survivor,35,24,-31.239999771118164,1761518292229,0.0,1.0,24.0
snake,a2c,snake_survivor,31,40,-31.399999618530273,1761518292321,0.0,1.0,40.0
snake,a2c,snake_survivor,34,84,-31.84000015258789,1761518292351,0.0,1.0,84.0
snake,a2c,snake_survivor,32,37,-31.3700008392334,1761518292487,0.0,1.0,37.0
snake,a2c,snake_survivor,36,32,-31.31999969482422,1761518292719,0.0,1.0,32.0
snake,a2c,snake_survivor,40,117,-32.16999816894531,1761518292814,0.0,1.0,117.0
snake,a2c,snake_survivor,33,138,-32.380001068115234,1761518292920,0.0,1.0,138.0
snake,a2c,snake_survivor,40,211,-33.1099967956543,1761518293103,0.0,1.0,211.0
snake,a2c,snake_survivor,33,55,-31.549999237060547,1761518293330,0.0,1.0,55.0
snake,a2c,snake_survivor,32,71,-31.709999084472656,1761518293406,0.0,1.0,71.0
snake,a2c,snake_survivor,32,192,-32.91999816894531,1761518293885,0.0,1.0,192.0
snake,a2c,snake_survivor,37,86,-31.85999870300293,1761518294063,0.0,1.0,86.0
snake,a2c,snake_survivor,41,89,-31.889999389648438,1761518294208,0.0,1.0,89.0
snake,a2c,snake_survivor,34,101,-32.0099983215332,1761518294514,0.0,1.0,101.0
snake,a2c,snake_survivor,35,140,-30.399999618530273,1761518294543,1.0,1.0,140.0
snake,a2c,snake_survivor,41,97,-31.969999313354492,1761518294647,0.0,1.0,97.0
snake,a2c,snake_survivor,34,88,-31.8799991607666,1761518294743,0.0,1.0,88.0
snake,a2c,snake_survivor,42,51,-31.510000228881836,1761518295033,0.0,1.0,51.0
snake,a2c,snake_survivor,33,114,-32.13999938964844,1761518295247,0.0,1.0,114.0
snake,a2c,snake_survivor,35,48,-31.479999542236328,1761518295513,0.0,1.0,48.0
snake,a2c,snake_survivor,33,107,-32.06999969482422,1761518295610,0.0,1.0,107.0
snake,a2c,snake_survivor,36,79,-31.78999900817871,1761518295812,0.0,1.0,79.0
snake,a2c,snake_survivor,42,84,-31.84000015258789,1761518295984,0.0,1.0,84.0
snake,a2c,snake_survivor,34,55,-31.549999237060547,1761518296112,0.0,1.0,55.0
snake,a2c,snake_survivor,43,81,-31.809999465942383,1761518296312,0.0,1.0,81.0
snake,a2c,snake_survivor,38,142,-32.41999816894531,1761518296326,0.0,1.0,142.0
snake,a2c,snake_survivor,37,116,-32.15999984741211,1761518297617,0.0,1.0,116.0
