app,algo,persona,episode,ep_len,ep_return,timestamp_ms,apples_eaten,deaths,steps
snake,ppo,snake_explorer,0,49,-2.490000009536743,1761458888092,0.0,1.0,1.0
snake,ppo,snake_explorer,0,23,-2.2300000190734863,1761458888286,0.0,1.0,1.0
snake,ppo,snake_explorer,0,49,-2.490000009536743,1761458888313,0.0,1.0,1.0
snake,ppo,snake_explorer,0,10,-2.1000001430511475,1761458888373,0.0,1.0,1.0
snake,ppo,snake_explorer,0,45,-2.450000047683716,1761458888452,0.0,1.0,1.0
snake,ppo,snake_explorer,0,24,-2.240000009536743,1761458888524,0.0,1.0,1.0
snake,ppo,snake_explorer,0,9,-2.0900001525878906,1761458888535,0.0,1.0,1.0
snake,ppo,snake_explorer,0,134,-3.339999198913574,1761458888686,0.0,1.0,1.0
snake,ppo,snake_explorer,0,20,-2.200000047683716,1761458888859,0.0,1.0,1.0
snake,ppo,snake_explorer,0,43,-2.430000066757202,1761458888901,0.0,1.0,1.0
snake,ppo,snake_explorer,0,128,-1.2799991369247437,1761458888985,0.0,1.0,1.0
snake,ppo,snake_explorer,0,191,-3.909998655319214,1761458889097,0.0,1.0,1.0
snake,ppo,snake_explorer,0,38,-2.380000114440918,1761458889183,0.0,1.0,1.0
snake,ppo,snake_explorer,0,36,-2.3600001335144043,1761458889290,0.0,1.0,1.0
snake,ppo,snake_explorer,0,33,-2.330000162124634,1761458889373,0.0,1.0,1.0
snake,ppo,snake_explorer,0,25,-2.25,1761458889502,0.0,1.0,1.0
snake,ppo,snake_explorer,0,116,-3.159999370574951,1761458889526,0.0,1.0,1.0
snake,ppo,snake_explorer,0,137,-1.3699990510940552,1761458889551,0.0,1.0,1.0
snake,ppo,snake_explorer,0,176,-3.7599987983703613,1761458889567,0.0,1.0,1.0
snake,ppo,snake_explorer,0,12,-2.120000123977661,1761458889628,0.0,1.0,1.0
snake,ppo,snake_explorer,0,378,-3.7799973487854004,1761458889845,0.0,1.0,1.0
snake,ppo,snake_explorer,0,120,-3.1999993324279785,1761458889915,0.0,1.0,1.0
snake,ppo,snake_explorer,0,43,-2.430000066757202,1761458889933,0.0,1.0,1.0
snake,ppo,snake_explorer,0,57,-2.569999933242798,1761458889985,0.0,1.0,1.0
snake,ppo,snake_explorer,0,80,-2.799999713897705,1761458890055,0.0,1.0,1.0
snake,ppo,snake_explorer,0,53,-2.5299999713897705,1761458890438,0.0,1.0,1.0
snake,ppo,snake_explorer,0,73,-2.7299997806549072,1761458890539,0.0,1.0,1.0
snake,ppo,snake_explorer,0,174,-3.7399988174438477,1761458890656,0.0,1.0,1.0
snake,ppo,snake_explorer,0,85,-2.8499996662139893,1761458890772,0.0,1.0,1.0
snake,ppo,snake_explorer,0,136,-3.359999179840088,1761458891084,0.0,1.0,1.0
snake,ppo,snake_explorer,0,174,-3.7399988174438477,1761458891100,0.0,1.0,1.0
snake,ppo,snake_explorer,0,151,-3.5099990367889404,1761458891127,0.0,1.0,1.0
snake,ppo,snake_explorer,0,193,-3.9299986362457275,1761458891186,0.0,1.0,1.0
snake,ppo,snake_explorer,0,22,-2.2200000286102295,1761458891268,0.0,1.0,1.0
snake,ppo,snake_explorer,0,88,-2.8799996376037598,1761458891277,0.0,1.0,1.0
snake,ppo,snake_explorer,0,22,-2.2200000286102295,1761458891310,0.0,1.0,1.0
snake,ppo,snake_explorer,0,105,-3.049999475479126,1761458891318,0.0,1.0,1.0
snake,ppo,snake_explorer,0,66,-2.6599998474121094,1761458891326,0.0,1.0,1.0
snake,ppo,snake_explorer,0,83,-2.8299996852874756,1761458891352,0.0,1.0,1.0
snake,ppo,snake_explorer,0,12,-2.120000123977661,1761458891368,0.0,1.0,1.0
snake,ppo,snake_explorer,0,7,-2.069999933242798,1761458891376,0.0,1.0,1.0
snake,ppo,snake_explorer,0,14,-2.140000104904175,1761458891427,0.0,1.0,1.0
snake,ppo,snake_explorer,0,11,-2.1100001335144043,1761458891446,0.0,1.0,1.0
snake,ppo,snake_explorer,0,23,-2.2300000190734863,1761458891563,0.0,1.0,1.0
snake,ppo,snake_explorer,0,56,-0.5599997043609619,1761458891653,0.0,1.0,1.0
snake,ppo,snake_explorer,0,33,-0.32999980449676514,1761458891702,0.0,1.0,1.0
snake,ppo,snake_explorer,0,32,-2.320000171661377,1761458891711,0.0,1.0,1.0
snake,ppo,snake_explorer,0,86,-2.859999656677246,1761458891822,0.0,1.0,1.0
snake,ppo,snake_explorer,0,60,-2.5999999046325684,1761458891831,0.0,1.0,1.0
snake,ppo,snake_explorer,0,81,-2.809999704360962,1761458891955,0.0,1.0,1.0
snake,ppo,snake_explorer,0,55,-2.549999952316284,1761458892026,0.0,1.0,1.0
snake,ppo,snake_explorer,0,13,-2.130000114440918,1761458892067,0.0,1.0,1.0
snake,ppo,snake_explorer,0,43,-2.430000066757202,1761458892077,0.0,1.0,1.0
snake,ppo,snake_explorer,0,58,-2.5799999237060547,1761458892199,0.0,1.0,1.0
snake,ppo,snake_explorer,0,43,-2.430000066757202,1761458892200,0.0,1.0,1.0
snake,ppo,snake_explorer,0,77,-2.7699997425079346,1761458892308,0.0,1.0,1.0
snake,ppo,snake_explorer,0,31,-2.31000018119812,1761458892347,0.0,1.0,1.0
snake,ppo,snake_explorer,0,41,-2.4100000858306885,1761458892426,0.0,1.0,1.0
snake,ppo,snake_explorer,0,80,-2.799999713897705,1761458892513,0.0,1.0,1.0
snake,ppo,snake_explorer,0,25,-2.25,1761458892529,0.0,1.0,1.0
snake,ppo,snake_explorer,0,43,-2.430000066757202,1761458892574,0.0,1.0,1.0
snake,ppo,snake_explorer,0,7,-2.069999933242798,1761458892592,0.0,1.0,1.0
snake,ppo,snake_explorer,0,30,-2.3000001907348633,1761458892608,0.0,1.0,1.0
snake,ppo,snake_explorer,0,28,-2.2800002098083496,1761458892753,0.0,1.0,1.0
snake,ppo,snake_explorer,0,50,-2.5,1761458892854,0.0,1.0,1.0
snake,ppo,snake_explorer,0,34,-2.3400001525878906,1761458892898,0.0,1.0,1.0
snake,ppo,snake_explorer,0,20,-2.200000047683716,1761458892922,0.0,1.0,1.0
snake,ppo,snake_explorer,0,63,-2.629999876022339,1761458893133,0.0,1.0,1.0
snake,ppo,snake_explorer,0,207,-4.069998741149902,1761458893152,0.0,1.0,1.0
snake,ppo,snake_explorer,0,39,-2.390000104904175,1761458893195,0.0,1.0,1.0
snake,ppo,snake_explorer,0,51,-2.509999990463257,1761458893340,0.0,1.0,1.0
snake,ppo,snake_explorer,0,35,-2.3500001430511475,1761458893433,0.0,1.0,1.0
snake,ppo,snake_explorer,0,38,-2.380000114440918,1761458893479,0.0,1.0,1.0
snake,ppo,snake_explorer,0,172,-3.719998836517334,1761458893516,0.0,1.0,1.0
snake,ppo,snake_explorer,0,25,-2.25,1761458893559,0.0,1.0,1.0
snake,ppo,snake_explorer,0,157,-3.5699989795684814,1761458893560,0.0,1.0,1.0
snake,ppo,snake_explorer,0,14,-2.140000104904175,1761458893603,0.0,1.0,1.0
snake,ppo,snake_explorer,0,79,-2.7899997234344482,1761458893612,0.0,1.0,1.0
